Player Name,Team,League,POS,GP,MIN,ST,ON,OFF,Y,YR,R,G,A,SA,AOP,ASP,S,SOG,INT,CR,ACR,CC,BCC,CCOP,CCSP,BLK,TKL,TKLW,FC,FS,P,AP,ACRO,AW,BR,DR,DW,EG,ES,IBS,IBSOG,IBG,OBS,OBSOG,OBG,AOG,APW,DSP,OWN,TOUCH,TBOX,PK,PKG,PKM,PKSVD,FKCR,FKACR,CRN,CRNCR,CRNW,FKS,FKSOG,FKG,GC,CS,PKC,CL,ECL,ALB,ATB,LMT,TOFF,BCM,BCS,ATTDR
Mexer,REN,FRAN,D,17,1197,13,4,0,1,0,0,0,1,0,0,1,4,0,15,2,1,3,0,2,0,7,15,12,6,9,416,494,1,43,82,1,67,0,2,3,0,0,1,0,0,0,0,1,0,667,6,0,0,0,0,0,0,0,0,1,0,0,0,23,2,3,98,98,42,0,0,0,2,0,1
Lewis Holtby,HAM,BUND,M,16,1197,13,3,3,1,0,0,6,0,0,0,0,23,10,10,29,8,14,0,12,2,2,45,30,19,26,431,540,5,12,69,10,92,0,0,14,8,6,9,2,0,0,0,25,0,830,35,0,0,0,0,3,1,14,9,6,1,0,0,24,1,0,9,9,32,1,0,5,0,4,27
Weston McKennie,SKE,BUND,M/D,22,1196,13,9,6,3,0,0,0,0,0,0,0,9,2,23,3,2,10,1,10,0,2,36,23,37,9,355,484,2,27,92,8,79,0,0,4,2,0,5,0,0,0,0,13,0,698,10,0,0,0,0,0,0,0,0,3,0,0,0,18,4,0,30,30,15,3,0,0,1,0,24
Hyun-Jun Suk,TRO,FRAN,F,26,1193,13,13,11,5,0,0,6,0,0,0,0,30,11,1,15,2,12,1,12,0,0,6,5,44,34,168,300,2,83,29,7,123,0,0,27,10,5,3,1,1,0,0,19,0,525,62,0,0,0,0,0,0,0,0,12,0,0,0,23,0,0,8,8,5,0,0,4,4,4,26
Fabio Depaoli,CHV,SERI,M/D,19,1191,13,6,6,4,0,0,0,0,0,0,0,5,1,14,27,7,7,1,7,0,10,31,22,25,15,198,311,7,13,54,6,65,0,0,3,0,0,2,1,0,0,0,8,0,582,13,0,0,0,0,0,0,1,0,8,0,0,0,20,2,1,36,36,17,0,0,1,0,0,9
Mason Holgate,EVE,EPL,D,15,1183,13,2,0,3,0,0,0,0,0,0,0,6,2,23,12,3,7,1,7,0,9,23,16,12,12,320,475,3,33,57,8,75,1,1,5,2,0,1,0,0,0,0,3,0,749,14,0,0,0,0,0,0,0,0,4,0,0,0,14,4,0,82,82,44,0,0,1,1,0,12
Fabian Orellana,EIB,LIGA,M,17,1182,13,4,4,4,1,1,3,2,1,2,0,26,5,7,57,17,28,6,21,5,1,14,8,15,20,346,469,10,12,82,33,79,0,0,15,4,3,11,1,0,0,0,47,0,832,57,0,0,0,0,4,2,23,18,12,1,0,0,10,4,0,3,3,25,1,0,5,2,3,93
Markus Suttner,BHA,EPL,D,14,1178,13,1,0,0,0,0,0,0,0,0,0,3,0,13,45,5,6,0,4,2,2,24,15,5,2,332,438,4,14,58,1,41,0,1,0,0,0,3,0,0,0,0,2,0,741,0,0,0,0,0,1,0,4,4,6,1,0,0,18,4,0,37,37,40,0,0,0,0,0,5
Toby Alderweireld,TOT,EPL,D,14,1177,13,1,0,3,0,0,0,0,0,0,0,10,1,4,7,2,3,0,3,0,5,19,13,8,1,786,916,2,14,57,6,40,0,0,5,0,0,5,1,0,0,0,0,0,1059,11,0,0,0,0,0,0,0,0,2,0,0,0,13,5,0,50,50,111,1,0,0,0,0,7
Christophe Jallet,NIC,FRAN,D,15,1174,13,2,1,4,0,0,0,0,0,0,0,5,2,15,21,2,9,1,8,1,6,30,22,12,4,614,709,2,20,68,5,59,0,0,2,2,0,3,0,0,0,0,11,0,989,10,0,0,0,0,0,0,0,0,6,0,0,0,20,4,1,32,32,32,0,0,2,0,0,6
Ronael Pierre-Gabriel,ETI,FRAN,D,16,1170,13,3,2,2,0,1,0,0,0,0,0,6,2,9,12,1,6,0,6,0,2,45,32,14,15,405,485,1,9,48,13,82,0,0,1,1,0,5,1,0,0,0,13,0,825,6,0,0,0,0,0,0,0,0,3,0,0,0,22,4,1,33,33,19,0,0,0,0,0,22
Alin Tosca,BEN,SERI,M/D,13,1170,13,0,0,1,0,0,0,0,0,0,0,3,0,13,3,1,2,0,2,0,4,11,8,4,13,631,717,1,23,64,6,52,0,0,2,0,0,1,0,0,0,0,1,0,872,5,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,61,61,29,0,0,0,0,0,7
Alexandre Letellier,SCO,FRAN,G,13,1170,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,158,274,0,1,96,0,2,2,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,4,4,96,0,0,0,0,0,0
Mikel Rico,ATH,LIGA,M,17,1170,13,4,2,2,0,0,0,0,0,0,0,13,1,24,12,2,11,3,10,1,5,24,13,19,23,438,535,1,6,125,10,63,1,0,6,0,0,7,1,0,0,0,14,0,730,13,0,0,0,0,1,0,1,1,2,0,0,0,10,6,0,10,10,38,0,0,0,0,0,18
Marcel Risse,KLN,BUND,M,16,1169,13,3,2,2,0,0,1,3,0,2,1,18,5,7,121,28,21,4,10,8,3,21,14,9,6,316,473,11,1,72,12,40,0,2,4,0,0,14,5,1,0,0,2,0,773,23,0,0,0,0,10,2,46,46,19,6,2,1,34,1,0,10,10,23,0,0,3,0,0,22
Alex Meret,SPL,SERI,G,13,1160,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,205,364,0,3,101,0,3,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,1,13,13,113,0,0,0,0,0,0
Bruno Peres,ROM,SERI,D,18,1155,13,5,4,1,0,0,0,0,0,0,0,7,2,22,58,11,15,1,14,1,2,26,17,15,11,541,624,10,8,92,18,63,0,1,2,0,0,5,2,0,1,0,12,0,976,14,0,0,0,0,1,1,6,6,9,1,1,0,8,5,0,21,21,34,0,0,0,1,0,24
Sandro,BEN,SERI,M,14,1155,13,1,4,4,0,0,1,0,1,0,0,15,4,18,1,0,5,1,5,0,16,29,21,25,14,627,708,0,14,70,11,68,0,1,4,2,1,11,2,0,0,0,4,0,890,7,0,0,0,0,0,0,1,0,1,0,0,0,28,2,1,40,40,16,0,0,2,1,0,11
Theo Walcott,EVE,EPL,F/M,14,1153,13,1,2,2,0,0,3,3,1,3,0,19,9,8,45,12,14,5,10,1,0,26,19,6,28,233,307,11,7,75,27,88,0,0,16,7,3,3,2,0,0,0,22,0,581,49,0,0,0,0,1,0,3,1,16,0,0,0,17,3,0,11,11,8,0,0,7,4,2,46
Edoardo Goldaniga,SAS,SERI,D,13,1153,13,0,1,3,2,2,1,0,0,0,0,5,1,19,1,0,1,0,1,0,5,14,8,13,11,254,347,0,20,41,4,48,0,0,4,1,1,1,0,0,0,0,2,0,508,10,0,0,0,0,0,0,0,0,1,0,0,0,14,3,0,53,53,39,0,0,1,0,1,4
Lukas Kubler,FBG,BUND,D,15,1151,13,2,2,3,0,0,0,0,0,0,0,5,1,21,14,2,3,0,1,2,6,31,19,10,13,294,417,2,25,48,5,72,0,0,1,1,0,4,0,0,0,0,5,0,701,5,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,36,36,27,0,0,0,0,0,9
Prejuce Niguimbe Nakoulma,FCN,FRAN,F/M,18,1148,13,5,6,4,0,0,3,0,0,0,0,27,8,6,5,1,13,1,13,0,0,10,8,33,26,260,335,1,21,44,18,72,0,0,20,6,3,7,2,0,0,0,42,0,574,47,0,0,0,0,0,0,0,0,9,0,0,0,16,1,0,0,0,9,0,0,11,1,3,45
Jacob Murphy,NEW,EPL,M,25,1145,13,12,8,0,0,0,1,1,1,1,0,22,7,6,40,7,10,3,9,0,0,13,10,8,9,184,281,6,7,82,34,63,0,2,8,3,1,14,4,0,0,0,29,0,549,31,0,0,0,0,0,0,4,4,12,0,0,0,25,1,0,9,9,7,0,0,0,1,1,58
"Leandro Cast&aacute;n",CAG,SERI,D,14,1141,13,1,2,5,0,0,0,1,0,0,1,1,0,23,2,0,1,1,0,0,10,24,15,16,13,413,529,0,20,48,4,61,0,1,1,0,0,0,0,0,0,0,1,0,689,7,0,0,0,0,0,0,0,0,0,0,0,0,25,3,1,45,45,40,0,0,0,0,0,7
Karim Bellarabi,LEV,BUND,M,24,1141,13,11,7,2,0,0,1,3,0,3,0,44,15,13,56,12,28,6,23,1,1,22,17,20,21,366,456,12,2,57,21,66,0,0,21,7,1,23,8,0,0,0,26,0,793,52,0,0,0,0,0,0,2,0,17,0,0,0,24,1,0,3,3,17,2,0,3,3,0,47
Badou Ndiaye,STK,EPL,M,13,1140,13,0,2,5,0,0,2,1,0,1,0,19,6,13,4,1,7,0,6,0,9,53,28,24,21,278,337,1,10,85,17,101,0,0,4,2,1,15,4,1,0,0,19,0,577,6,0,0,0,0,0,0,0,0,3,0,0,0,17,2,1,17,17,20,0,1,2,1,1,21
Julian Palmieri,FCM,FRAN,D,15,1132,13,2,4,4,0,1,0,0,1,0,0,4,1,24,29,6,9,1,9,0,2,29,15,24,10,360,443,6,9,60,12,60,0,0,3,1,0,1,0,0,0,0,4,0,751,5,0,0,0,0,0,0,0,0,4,0,0,0,21,1,0,23,23,20,0,0,0,0,0,22
Marc Muniesa,GIR,LIGA,D,13,1129,13,0,2,3,0,0,0,1,0,1,0,2,1,33,1,0,1,0,0,0,5,33,18,12,9,499,630,0,24,69,5,71,0,0,2,1,0,0,0,0,0,0,2,0,797,5,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,36,36,52,0,0,0,0,0,7
Phil Bardsley,BUR,EPL,D,13,1125,13,0,1,5,0,0,0,0,0,0,0,2,2,23,19,7,5,0,5,0,6,17,16,22,19,284,420,7,29,60,3,65,0,0,0,0,0,2,2,0,0,0,8,0,783,3,0,0,0,0,0,0,0,0,1,0,0,0,13,4,1,63,63,29,0,0,0,0,0,5
Carlos Sanchez,ESP,LIGA,M/D,14,1123,13,1,2,3,0,0,0,0,0,0,0,4,0,18,1,0,3,1,3,0,5,25,12,24,14,478,581,0,27,87,9,74,0,2,0,0,0,4,0,0,0,0,14,0,730,0,0,0,0,0,0,0,0,0,1,0,0,0,11,5,0,24,24,50,0,0,0,0,0,10
Aaron Lennon,BUR,EPL,M,14,1123,13,1,7,2,0,0,0,2,0,2,0,10,4,8,29,6,7,1,5,0,5,20,14,10,12,194,275,6,7,57,10,46,0,0,7,3,0,3,1,0,0,0,22,0,464,29,0,0,0,0,0,0,1,1,9,0,0,0,16,1,0,9,9,5,0,0,1,0,0,19
Philippe Coutinho,LIV,EPL,F/M,14,1116,13,1,8,0,0,0,7,6,0,4,2,54,17,10,58,20,40,7,25,9,0,17,14,5,21,544,690,8,1,60,39,78,0,1,15,5,3,39,12,4,1,0,26,0,996,40,0,0,0,0,1,1,53,43,13,10,4,2,14,2,0,2,2,38,6,0,4,1,2,60
Cristiano Lombardi,BEN,SERI,F/M,17,1115,13,4,8,3,0,0,0,2,0,2,0,17,5,13,37,12,16,4,13,1,2,25,19,14,18,211,286,12,11,46,8,61,0,0,12,4,0,5,1,0,0,0,14,0,552,33,0,0,0,0,0,0,0,0,14,0,0,0,32,1,0,19,19,10,0,0,6,1,0,23
Vid Belec,BEN,SERI,G,13,1114,13,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,171,300,0,4,112,0,7,1,0,0,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,1,15,15,66,0,0,0,0,0,0
Federico Ricca,MAG,LIGA,D,14,1111,13,1,3,4,0,0,0,1,0,1,0,5,3,24,32,5,6,1,5,0,2,43,24,18,6,281,434,5,26,50,7,82,0,0,5,3,0,0,0,0,0,0,3,0,776,8,0,0,0,0,0,0,0,0,6,0,0,0,22,1,0,35,35,20,0,0,0,0,0,8
Kevin Danso,AUG,BUND,D,16,1108,13,3,5,2,0,0,2,0,0,0,0,9,4,24,4,1,3,0,1,2,14,18,12,17,16,361,499,1,31,61,5,69,1,0,8,4,2,1,0,0,0,0,1,0,740,12,0,0,0,0,0,0,0,0,1,0,0,0,20,2,0,58,58,44,0,0,0,2,2,11
Chadrac Akolo,SGT,BUND,F/M,22,1105,13,9,12,2,0,0,5,0,0,0,0,33,16,5,14,7,14,0,14,0,0,20,14,12,12,227,294,6,10,42,15,57,0,0,22,12,5,11,4,0,0,0,25,0,517,41,1,0,0,1,0,0,1,1,6,0,0,0,17,0,0,2,2,6,0,0,9,4,3,43
Alexander Szymanowski,LGN,LIGA,M,13,1064,13,0,4,1,0,0,2,2,0,1,1,20,6,22,40,9,20,4,15,2,0,14,11,19,18,204,270,6,2,56,7,41,0,0,15,5,2,5,1,0,0,0,19,0,503,40,1,1,0,0,3,0,12,10,7,1,1,0,12,5,0,3,3,5,0,0,8,0,2,17
Benoit Assou-Ekotto,FCM,FRAN,D,13,1052,13,0,1,1,1,2,0,0,0,0,0,2,0,46,20,6,8,1,7,1,4,12,9,11,9,380,506,6,3,86,8,32,0,0,0,0,0,2,0,0,0,0,4,0,754,1,0,0,0,0,0,0,0,0,4,0,0,0,18,1,0,11,11,92,0,0,1,0,0,9
Diego Costa,ATL,LIGA,F,15,1048,13,2,8,6,1,1,3,3,0,3,0,25,10,5,2,1,13,5,10,0,4,17,11,22,19,236,313,1,25,26,15,76,0,0,22,10,3,3,0,0,0,1,41,0,541,65,0,0,0,0,0,0,0,0,10,0,0,0,5,2,0,2,2,8,2,0,19,4,3,32
Andriy Yarmolenko,DOR,BUND,F,18,1041,13,5,9,0,0,0,3,2,1,2,0,31,12,8,46,11,28,4,23,3,0,17,12,19,25,315,400,8,9,42,16,67,0,0,23,10,3,8,2,0,0,0,18,0,641,73,0,0,0,0,2,2,13,13,17,0,0,0,18,1,0,4,4,16,1,0,6,7,1,44
Kenedy,NEW,EPL,F/M,13,1030,13,0,7,1,0,0,2,2,1,1,1,23,5,14,38,11,13,2,8,3,1,31,17,15,20,271,351,6,2,84,16,69,0,0,10,3,2,13,2,0,0,0,20,0,643,23,0,0,0,0,1,0,22,17,9,1,0,0,9,1,0,9,9,8,0,0,0,1,2,34
Filip Djuricic,BEN,SERI,M,15,979,13,2,10,1,0,0,0,2,0,2,0,15,7,9,9,2,9,3,5,2,1,22,14,5,20,304,371,0,3,50,37,80,0,0,9,3,0,6,4,0,0,0,21,0,585,32,0,0,0,0,0,0,6,6,6,0,0,0,24,1,0,4,4,8,3,0,0,1,0,57
Thiago Alcantara,MUN,BUND,M,19,1243,12,7,3,3,0,0,2,2,1,2,0,24,7,27,13,2,29,2,26,1,3,45,35,24,14,1178,1287,0,22,77,24,104,1,0,12,5,1,12,2,1,0,0,14,0,1538,29,0,0,0,0,2,0,8,7,8,1,0,0,10,5,0,6,6,110,0,0,1,4,1,42
Ramadan Sobhi,STK,EPL,M,24,1234,12,12,7,2,0,0,2,0,0,0,0,13,6,14,16,4,15,0,15,0,0,32,21,14,13,324,421,4,11,90,30,86,0,0,5,4,2,8,2,0,0,0,20,0,673,40,0,0,0,0,0,0,0,0,7,0,0,0,30,0,0,12,12,5,0,0,3,0,2,51
Federico Valverde,DEP,LIGA,M,24,1229,12,12,6,0,0,0,0,0,0,0,0,18,4,21,13,4,11,2,11,0,1,25,16,14,3,441,576,4,15,81,7,50,0,0,6,2,0,12,2,0,0,0,5,0,746,16,0,0,0,0,0,0,4,1,4,0,0,0,27,1,1,14,14,39,1,0,1,1,0,13
Yannick Gerhardt,WOL,BUND,M,17,1225,12,5,1,1,0,0,1,1,0,1,0,9,2,17,24,1,13,0,11,1,5,37,28,10,16,425,542,1,22,49,9,83,0,0,6,2,1,3,0,0,0,0,6,0,829,19,0,0,0,0,0,0,0,0,4,0,0,0,16,3,0,25,25,25,0,0,4,1,0,18
Mateo Musacchio,MIL,SERI,D,15,1198,12,3,0,2,0,0,0,1,0,1,0,3,0,12,1,1,7,1,6,0,3,22,15,10,3,858,958,1,14,64,3,41,0,1,3,0,0,0,0,0,0,0,2,0,1106,6,0,0,0,0,0,0,0,0,2,0,0,0,21,2,0,56,56,59,0,0,2,0,0,5
Martin Kelly,CRY,EPL,D,15,1194,12,3,2,1,0,0,0,0,0,0,0,5,2,9,6,0,2,0,2,0,11,19,13,8,4,254,343,0,27,43,2,52,1,2,4,2,0,1,0,0,0,0,1,1,536,6,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,63,63,27,0,1,0,0,0,3
Jack Wilshere,ARS,EPL,M,20,1187,12,8,2,6,0,0,1,3,0,3,0,15,5,8,3,1,15,4,12,0,2,15,10,15,37,698,808,1,7,101,45,104,0,0,6,2,1,9,3,0,0,0,25,0,1035,24,0,0,0,0,0,0,1,0,3,0,0,0,16,2,0,5,5,23,2,0,1,1,0,55
Darko Lazovic,GEN,SERI,M,21,1187,12,9,4,2,0,0,0,2,1,2,0,9,2,13,83,18,14,3,12,0,0,19,12,8,9,385,503,17,5,71,22,55,0,0,7,1,0,2,1,0,0,0,13,0,830,36,0,0,0,0,1,0,6,5,19,0,0,0,20,1,1,12,12,21,0,1,0,0,0,34
Danny Welbeck,ARS,EPL,F,28,1185,12,16,7,1,0,0,5,2,0,2,0,32,13,11,2,0,13,2,11,0,1,20,12,13,20,313,393,0,24,38,14,77,0,0,23,9,4,9,4,1,0,0,25,0,610,63,0,0,0,0,0,0,0,0,7,0,0,0,21,0,0,12,12,1,1,0,4,7,3,23
Shinji Kagawa,DOR,BUND,M,19,1166,12,7,5,0,0,0,5,1,0,1,0,24,9,7,36,9,21,3,14,6,0,31,22,8,17,634,726,1,2,59,9,59,0,0,19,7,5,5,2,0,0,1,11,0,927,41,0,0,0,0,8,1,22,20,6,0,0,0,19,2,0,2,2,33,0,0,1,4,3,24
Luiz Felipe,LAZ,SERI,D,18,1162,12,6,1,6,0,0,0,0,0,0,0,2,0,18,2,1,1,0,1,0,14,40,28,19,9,593,669,1,17,72,9,75,0,1,1,0,0,1,0,0,0,0,4,0,869,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,2,42,42,33,0,0,0,1,0,11
Marco Russ,EF,BUND,D,19,1145,12,7,6,3,0,0,1,0,0,0,0,7,5,32,0,0,2,0,2,0,11,18,12,11,14,477,589,0,60,45,5,94,0,0,7,5,1,0,0,0,0,0,2,1,773,11,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,65,65,38,0,0,0,2,0,7
Marcin Kaminski,SGT,BUND,D,23,1134,12,11,3,0,0,0,0,0,0,0,0,4,0,38,8,4,4,1,4,0,4,17,14,7,0,681,801,4,33,46,0,50,0,0,3,0,0,1,0,0,0,0,0,0,958,8,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,51,51,53,0,0,0,0,0,1
Tim Kleindienst,FBG,BUND,F,22,1134,12,10,7,2,0,0,2,3,0,2,1,44,13,6,9,1,8,4,5,0,3,23,16,31,13,203,357,1,85,28,6,125,0,0,31,11,2,13,2,0,0,0,28,0,602,62,0,0,0,0,0,0,0,0,13,1,0,0,16,2,0,20,20,6,0,0,4,4,2,22
Moise Kean,VNA,SERI,F,19,1133,12,7,8,5,0,0,4,0,0,0,0,34,10,6,13,3,7,0,7,0,0,8,5,14,8,144,188,3,11,49,28,54,0,0,22,8,4,12,2,0,0,0,34,0,425,44,0,0,0,0,0,0,0,0,9,0,0,0,24,0,0,4,4,5,0,0,10,2,4,61
Andrej Galabinov,GEN,SERI,F,20,1131,12,8,8,2,0,0,3,1,0,1,0,34,15,2,7,1,12,1,11,0,1,7,5,26,15,230,354,1,57,37,10,86,0,0,26,11,3,8,4,0,0,0,31,0,576,65,1,1,0,0,0,0,0,0,5,1,1,0,12,1,0,11,11,7,1,0,16,2,3,14
Patrick Herrmann,BM,BUND,M,23,1126,12,11,9,0,0,0,0,1,0,1,0,19,7,21,39,10,14,4,13,0,0,29,20,22,14,225,315,10,10,52,9,62,0,0,15,7,0,4,0,0,0,0,17,0,569,37,0,0,0,0,1,0,1,0,12,0,0,0,12,1,0,15,15,9,0,1,8,2,0,22
Mariano Barbosa,VIL,LIGA,G,13,1125,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,168,278,0,1,93,0,4,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,10,10,60,0,0,0,0,0,0
Scott Malone,HUD,EPL,D,22,1115,12,10,6,3,0,0,0,1,0,1,0,8,2,26,46,3,10,0,9,0,2,39,29,19,9,355,495,3,15,89,15,77,2,0,4,1,0,4,1,0,0,0,11,0,933,19,0,0,0,0,0,0,0,0,10,0,0,0,23,2,1,39,39,42,0,0,0,2,0,28
Benat,ATH,LIGA,M,24,1115,12,12,7,3,0,0,0,2,0,0,2,13,3,28,79,24,25,2,4,19,1,28,20,17,15,614,727,1,6,105,6,54,0,0,1,0,0,12,3,0,0,0,14,0,975,3,0,0,0,0,19,4,49,47,4,6,1,0,17,2,0,11,11,63,0,0,0,0,0,12
Ashley Westwood,BUR,EPL,M,19,1107,12,7,2,2,0,0,0,1,1,1,0,8,1,20,13,3,8,2,6,1,9,13,10,13,10,488,597,2,10,84,2,34,0,0,4,0,0,4,1,0,0,0,5,0,726,7,0,0,0,0,2,1,2,0,0,0,0,0,17,1,0,16,16,65,0,0,0,1,0,4
Albin Ekdal,HAM,BUND,M,19,1107,12,7,9,3,0,0,0,1,0,1,0,8,1,25,0,0,7,1,6,0,3,38,27,14,33,439,575,0,30,66,7,106,0,0,7,1,0,1,0,0,0,0,15,0,774,16,0,0,0,0,0,0,0,0,2,0,0,0,16,1,0,19,19,18,0,0,2,0,0,16
Yoann Salmier,STR,FRAN,D,14,1107,12,2,2,2,0,0,0,0,0,0,0,4,0,24,0,0,2,0,2,0,6,15,13,13,7,457,536,0,11,45,7,40,0,0,4,0,0,0,0,0,0,0,1,0,684,7,0,0,0,0,0,0,0,0,2,0,0,0,23,0,0,61,61,42,0,0,0,1,0,8
Mubarak Wakaso,ALA,LIGA,M,21,1097,12,9,7,7,0,0,0,1,0,1,0,10,1,35,19,1,9,1,7,1,1,43,30,31,22,316,421,1,17,85,17,99,0,0,2,1,0,8,0,0,0,0,11,0,692,5,0,0,0,0,0,0,4,2,3,1,0,0,21,0,2,18,18,51,1,0,3,1,0,24
Davide Zappacosta,CHE,EPL,M/D,22,1095,12,10,7,0,0,0,1,1,0,1,0,25,11,6,84,17,13,2,12,0,2,26,11,7,10,378,445,17,14,67,14,64,0,0,11,5,0,14,6,1,0,0,18,0,872,45,0,0,0,0,0,0,1,0,25,0,0,0,15,3,0,20,20,6,0,0,5,2,0,37
Jonathan de Guzman,EF,BUND,M,16,1094,12,4,3,2,0,0,0,3,1,0,3,11,4,15,73,19,18,4,6,9,0,16,16,16,12,468,571,6,11,72,10,49,0,0,5,2,0,6,2,0,0,0,17,0,790,8,0,0,0,0,11,3,45,43,6,2,0,0,14,4,0,11,11,33,0,0,0,1,0,20
Maxime Gonalons,ROM,SERI,M,16,1092,12,4,1,2,0,0,0,1,0,1,0,12,2,23,4,0,15,2,14,0,4,26,18,17,20,689,790,0,49,84,9,102,0,1,5,2,0,7,0,0,0,0,13,0,966,10,0,0,0,0,0,0,0,0,2,0,0,0,9,7,0,19,19,67,1,0,0,0,0,12
Riccardo Montolivo,MIL,SERI,M,18,1090,12,6,6,3,0,1,1,1,0,1,0,12,2,18,3,1,12,0,11,0,4,27,20,15,11,583,698,1,10,77,3,50,0,0,3,1,1,9,1,0,0,0,8,0,861,11,0,0,0,0,0,0,0,0,1,0,0,0,16,2,0,16,16,42,0,0,0,0,1,3
Tono,LEV,LIGA,D,12,1080,12,0,0,2,0,0,0,1,0,1,0,2,1,6,43,7,7,3,5,1,0,12,11,6,8,331,426,7,2,56,24,46,0,0,2,1,0,0,0,0,0,0,10,0,723,10,0,0,0,0,0,0,0,0,4,0,0,0,19,4,1,24,24,35,0,0,0,0,0,31
Martin Dubravka,NEW,EPL,G,12,1080,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,171,316,0,3,87,0,4,1,1,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,9,9,72,0,0,0,0,0,0
Andreas Pereira,VAL,LIGA,M,23,1076,12,11,9,5,0,0,1,3,1,3,0,14,6,11,65,20,20,2,14,3,1,26,15,20,21,240,335,15,13,59,17,77,0,0,7,2,0,7,4,1,0,0,23,0,613,28,0,0,0,0,2,1,9,9,16,0,0,0,17,0,0,5,5,13,0,0,1,1,0,37
Loren Moron,BET,LIGA,F,15,1064,12,3,7,3,0,0,7,0,0,0,0,29,14,1,4,1,7,3,7,0,1,14,8,26,28,136,189,1,14,28,19,74,0,0,20,12,6,9,2,1,0,0,28,0,414,45,0,0,0,0,0,0,0,0,4,0,0,0,14,1,0,9,9,4,2,0,5,2,5,33
Medhi Lacen,MAG,LIGA,M/D,15,1062,12,3,7,2,0,0,0,0,0,0,0,5,0,15,7,2,5,1,5,0,1,35,19,18,11,406,478,2,17,78,5,68,0,0,2,0,0,3,0,0,0,0,13,0,628,2,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,11,11,43,0,0,0,0,0,8
Pierre-Emerick Aubameyang,ARS,EPL,F,13,1058,12,1,2,0,0,0,10,4,1,4,0,31,19,3,16,2,13,1,9,0,1,5,4,1,8,219,316,2,7,29,11,31,0,0,28,19,10,3,0,0,0,0,12,0,453,66,2,1,0,1,0,0,0,0,10,1,0,0,15,3,0,7,7,5,0,0,10,6,8,14
Vahid Selimovic,FCM,FRAN,D,13,1058,12,1,2,3,1,1,0,0,0,0,0,2,0,19,0,0,0,0,0,0,8,21,15,22,8,372,456,0,9,65,3,39,0,1,1,0,0,1,0,0,0,0,2,1,605,1,0,0,0,0,0,0,0,0,1,0,0,0,23,1,0,54,54,44,0,0,0,0,0,3
Inigo Martinez,RSO,LIGA,D,12,1056,12,0,1,0,0,0,1,1,0,1,0,11,3,23,13,4,7,1,6,0,4,14,9,10,17,580,727,4,29,83,4,64,0,0,10,2,1,1,1,0,0,0,4,0,929,15,0,0,0,0,0,0,0,0,0,1,1,0,19,1,1,54,54,62,1,0,3,2,1,6
Raman Chibsah,BEN,SERI,M,14,1052,12,2,5,4,0,0,0,0,0,0,0,7,4,4,3,1,9,1,9,0,2,19,12,21,10,368,414,1,7,59,12,48,0,0,6,4,0,1,0,0,0,0,14,0,564,9,0,0,0,0,0,0,0,0,2,0,0,0,32,0,1,11,11,8,1,0,0,2,0,24
James Collins,WHU,EPL,D,13,1050,12,1,1,3,0,0,1,0,0,0,0,4,1,16,0,0,2,1,2,0,10,15,9,13,2,284,390,0,46,29,1,64,1,0,4,1,1,0,0,0,0,0,0,0,576,12,0,0,0,0,0,0,0,0,1,0,0,0,19,3,0,118,118,41,0,0,0,1,0,1
Rafinha,INT,SERI,F/M,17,1048,12,5,9,1,0,0,2,3,0,3,0,15,8,7,17,4,29,3,26,0,0,14,9,13,28,657,734,4,9,70,41,92,0,0,11,6,2,4,2,0,0,1,22,0,975,43,0,0,0,0,2,0,1,1,4,0,0,0,6,1,0,3,3,21,0,0,1,1,0,54
Franck Tabanou,GUI,FRAN,D,15,1047,12,3,2,5,0,0,0,2,0,2,0,2,0,24,54,14,8,2,2,4,3,23,17,18,15,335,437,11,24,56,9,69,0,0,2,0,0,0,0,0,0,0,7,0,797,4,0,0,0,0,3,1,2,2,6,0,0,0,23,0,0,44,44,31,0,0,3,0,0,17
