Player Name,Team,League,POS,GP,MIN,ST,ON,OFF,Y,YR,R,G,A,SA,AOP,ASP,S,SOG,INT,CR,ACR,CC,BCC,CCOP,CCSP,BLK,TKL,TKLW,FC,FS,P,AP,ACRO,AW,BR,DR,DW,EG,ES,IBS,IBSOG,IBG,OBS,OBSOG,OBG,AOG,APW,DSP,OWN,TOUCH,TBOX,PK,PKG,PKM,PKSVD,FKCR,FKACR,CRN,CRNCR,CRNW,FKS,FKSOG,FKG,GC,CS,PKC,CL,ECL,ALB,ATB,LMT,TOFF,BCM,BCS,ATTDR
Andre Hoffmann,DUS,BUND,D,14,1137,12,2,0,5,0,0,0,0,0,0,0,6,1,20,0,0,1,0,1,0,12,23,15,16,3,509,571,0,24,62,0,50,0,0,4,1,0,2,0,0,0,0,3,0,717,8,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,47,47,40,0,0,1,0,0,1
Fabian Bredlow,FCN,BUND,G,13,1126,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,294,425,0,2,106,0,6,3,1,0,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,9,9,67,0,0,0,0,0,0
Emmanuel Imorou,CAE,FRAN,D,16,1122,12,4,4,2,0,0,0,1,0,1,0,3,1,28,20,4,3,1,1,0,4,18,13,9,8,313,417,4,16,55,5,47,1,0,1,0,0,2,1,0,0,0,10,0,749,2,0,0,0,0,0,0,0,0,3,0,0,0,17,3,0,43,43,13,0,0,0,0,0,11
Luca Paganini,FRO,SERI,F/M,14,1121,12,2,0,2,0,0,2,0,0,0,0,28,5,19,14,5,9,0,9,0,4,25,13,26,35,285,373,5,37,58,4,101,0,1,20,4,2,8,1,0,0,1,17,0,650,44,0,0,0,0,0,0,0,0,7,0,0,0,18,3,1,13,13,16,0,0,2,1,1,20
Pedro Obiang,WHU,EPL,M,24,1120,12,12,5,0,0,0,0,1,1,1,0,15,1,12,7,2,5,1,4,0,9,41,23,13,11,429,536,2,16,73,7,74,0,0,4,0,0,11,1,0,0,0,5,0,723,11,0,0,0,0,0,0,0,0,1,0,0,0,21,2,0,15,15,49,1,0,2,0,0,9
Goran Pandev,GEN,SERI,F,26,1120,12,14,9,6,0,0,4,2,0,2,0,27,10,1,13,4,21,2,19,0,0,14,10,16,47,263,345,4,10,62,16,86,0,0,18,8,4,9,2,0,0,0,32,0,599,56,0,0,0,0,0,0,0,0,10,0,0,0,18,0,0,3,3,23,4,0,4,3,2,31
Florian Miguel,NO,FRAN,D,13,1117,12,1,0,1,1,1,0,1,0,0,1,3,0,22,10,3,9,1,7,1,7,19,16,13,19,320,417,3,22,49,3,59,0,0,3,0,0,0,0,0,0,0,4,0,664,11,0,0,0,0,0,0,0,0,2,0,0,0,22,3,0,44,44,26,0,0,1,1,0,8
Johannes Eggestein,BRE,BUND,F,23,1116,12,11,11,0,0,0,4,1,0,1,0,34,12,4,17,3,10,3,9,0,0,13,9,15,14,224,309,3,14,72,15,56,0,0,29,10,4,5,2,0,0,0,35,0,572,71,0,0,0,0,0,0,0,0,17,0,0,0,18,0,0,5,5,6,0,0,1,4,2,39
Martin Kelly,CRY,EPL,D,13,1110,12,1,0,2,0,0,0,0,0,0,0,3,1,11,2,1,1,0,1,0,12,21,13,6,1,269,357,1,35,42,0,57,0,1,3,1,0,0,0,0,0,0,1,1,525,6,0,0,0,0,0,0,0,0,1,0,0,0,21,3,0,85,85,36,0,0,0,2,0,1
Valter Birsa,CHV,SERI,F/M,17,1103,12,5,7,1,0,0,2,2,0,1,1,16,5,6,63,14,24,3,15,7,1,13,8,11,12,402,500,3,9,60,12,46,0,0,5,2,1,11,3,1,0,0,25,0,748,17,1,1,0,0,8,2,31,27,5,4,0,0,18,2,0,12,12,28,2,0,3,1,1,23
Javier Manquillo,NEW,EPL,D,18,1099,12,6,2,2,0,0,0,3,0,2,1,2,1,17,28,3,9,1,6,0,1,27,19,13,8,246,352,3,19,59,5,59,0,0,1,1,0,1,0,0,0,0,9,0,702,6,0,0,0,0,0,0,0,0,5,0,0,0,15,3,0,48,48,13,0,0,1,0,0,11
Tito,RV,LIGA,D,15,1099,12,3,2,2,0,0,0,0,0,0,0,1,1,17,15,2,6,0,6,0,2,14,9,6,14,375,491,2,21,52,2,50,0,0,1,1,0,0,0,0,0,0,7,0,780,4,0,0,0,0,0,0,0,0,4,0,0,0,24,3,0,37,37,19,0,0,0,0,0,7
Antonino La Gumina,EMP,SERI,F,22,1089,12,10,9,1,0,0,2,2,0,1,1,26,9,6,1,0,8,1,6,0,2,5,4,17,21,112,142,0,17,22,17,60,0,0,24,8,2,2,1,0,0,1,15,0,315,64,0,0,0,0,0,0,2,0,10,0,0,0,26,0,0,5,5,0,0,0,20,3,2,31
Ryan Fredericks,WHU,EPL,D,15,1085,12,3,2,5,0,0,1,0,0,0,0,5,2,13,20,5,3,1,3,0,5,38,23,9,10,309,436,5,20,51,12,80,1,0,3,2,1,2,0,0,0,0,2,0,736,15,0,0,0,0,0,0,0,0,7,0,0,0,16,3,1,39,39,14,0,1,1,1,0,21
Omar Mascarell,SKE,BUND,M,15,1083,12,3,3,2,0,0,0,2,0,1,1,7,0,24,1,0,6,1,4,0,7,22,10,13,4,453,535,0,14,70,6,46,0,0,1,0,0,6,0,0,0,0,8,0,685,2,0,0,0,0,0,0,0,0,1,0,0,0,14,5,0,7,7,41,0,0,0,0,0,8
Lucas Holer,FBG,BUND,F,27,1083,12,15,11,0,0,0,4,0,0,0,0,26,11,4,11,2,8,0,8,0,1,19,14,19,29,177,258,2,16,43,9,72,2,0,21,10,3,5,1,1,0,0,27,0,506,41,0,0,0,0,0,0,0,0,6,0,0,0,20,0,0,14,14,3,0,0,4,5,1,28
Amine Harit,SKE,BUND,M,18,1083,12,6,7,1,0,0,1,1,0,1,0,12,5,9,3,2,21,1,20,0,1,15,8,9,50,339,424,2,8,69,36,108,0,0,5,3,1,7,2,0,0,1,39,0,680,28,0,0,0,0,0,0,0,0,5,0,0,0,20,0,0,2,2,18,0,0,1,1,1,52
Patric,LAZ,SERI,D,15,1083,12,3,3,1,0,0,0,0,0,0,0,15,2,12,31,2,8,3,8,0,7,19,11,12,8,540,649,2,12,63,2,40,1,0,9,2,0,6,0,0,0,0,5,0,856,24,0,0,0,0,0,0,1,1,11,0,0,0,12,1,1,23,23,51,2,0,1,3,0,7
Anuar,REV,LIGA,M,19,1082,12,7,7,6,0,0,1,0,0,0,0,10,4,11,2,0,2,0,2,0,1,33,19,29,15,296,395,0,26,53,4,78,0,1,9,4,1,1,0,0,0,0,11,0,551,13,0,0,0,0,0,0,1,0,2,0,0,0,13,1,0,23,23,14,0,0,4,4,1,6
Joao Mario,INT,SERI,M,20,1081,12,8,7,2,0,0,1,2,0,2,0,16,3,6,33,8,18,4,14,2,0,28,16,13,23,597,703,6,5,78,23,79,0,1,6,3,1,10,0,0,0,0,18,0,944,23,0,0,0,0,1,0,9,5,10,0,0,0,5,4,0,2,2,16,0,0,0,1,0,36
Artur Boruc,BOU,EPL,G,12,1080,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,163,286,0,2,96,0,3,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,5,5,69,0,0,0,0,0,0
Aleksandar Jovanovic,HUE,LIGA,G,12,1080,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,135,309,0,3,68,0,4,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,10,10,84,0,0,0,0,0,0
Angus Gunn,SOU,EPL,G,12,1080,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,102,289,0,3,81,0,4,3,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,11,11,74,0,0,0,0,0,1
Youssef Ait Bennasser,ASM,FRAN,M,13,1074,12,1,2,2,0,0,0,2,0,2,0,8,1,14,2,0,12,1,10,0,5,32,16,11,11,630,730,0,9,119,12,62,0,0,0,0,0,8,1,0,0,0,7,0,882,0,0,0,0,0,0,0,0,0,2,0,0,0,18,2,0,19,19,52,2,0,0,0,0,14
Jean-Eudes Aholou,ASM,FRAN,M,17,1073,12,5,5,2,0,0,0,1,0,0,1,13,3,17,5,1,8,1,7,0,0,20,11,26,17,461,543,1,22,79,10,69,0,0,6,1,0,7,2,0,0,0,9,0,698,18,0,0,0,0,0,0,0,0,4,0,0,0,13,2,0,12,12,25,0,0,0,0,0,17
Facundo Roncaglia,CEL,LIGA,D,12,1071,12,0,1,3,0,0,0,0,0,0,0,1,0,20,6,0,2,0,1,1,5,35,22,16,8,443,527,0,19,55,2,64,1,1,1,0,0,0,0,0,0,0,9,0,729,7,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,42,42,14,0,0,0,0,0,3
Jonathan Biabiany,PAR,SERI,F/M,18,1070,12,6,7,4,0,0,0,0,0,0,0,4,2,11,15,4,9,2,8,1,1,30,22,21,16,213,292,4,18,68,20,82,1,0,3,2,0,1,0,0,0,0,21,0,511,8,0,0,0,0,0,0,0,0,2,0,0,0,26,1,0,10,10,12,1,1,3,1,0,31
Ihlas Bebou,HAN,BUND,F,12,1068,12,0,2,1,0,0,4,3,0,3,0,27,13,9,42,9,16,2,11,2,2,15,9,9,21,258,361,6,20,64,35,91,0,0,13,10,3,14,3,1,0,0,21,0,678,38,1,1,0,0,0,0,6,6,14,2,0,0,22,0,0,8,8,9,2,0,4,6,3,57
Jeremy Morel,OL,FRAN,D,12,1065,12,0,1,4,0,0,0,0,0,0,0,3,0,18,0,0,3,0,3,0,14,16,10,13,9,627,705,0,24,50,0,49,0,1,0,0,0,3,0,0,0,0,3,0,849,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,1,44,44,40,0,2,0,0,0,0
Lei Wu,ESP,LIGA,F,16,1064,12,4,8,1,0,0,3,1,0,1,0,31,8,7,9,3,10,2,9,0,0,13,6,8,12,147,198,3,13,42,9,47,0,0,27,7,3,4,1,0,0,1,11,0,370,68,0,0,0,0,0,0,0,0,10,0,0,0,9,0,0,7,7,3,0,0,12,7,3,18
Sergio Alvarez,EIB,LIGA,M,19,1064,12,7,3,1,0,0,0,0,0,0,0,2,0,17,0,0,2,0,2,0,4,34,25,19,6,395,498,0,36,76,1,76,0,0,2,0,0,0,0,0,0,0,7,0,641,6,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,41,41,35,0,1,1,0,0,2
Adrien Rabiot,PSG,FRAN,M,14,1064,12,2,2,3,0,0,2,1,3,1,0,7,3,10,6,0,6,1,5,0,2,35,20,23,8,975,1047,0,22,97,15,78,0,0,5,2,2,2,1,0,0,0,9,1,1216,9,0,0,0,0,0,0,1,0,1,0,0,0,7,5,0,18,18,47,3,0,0,0,2,22
Joe Gomez,LIV,EPL,D,16,1060,12,4,1,2,0,0,0,0,0,0,0,5,1,14,7,2,7,0,7,0,5,17,11,12,9,689,787,2,24,71,4,54,0,0,3,1,0,2,0,0,0,0,2,0,964,8,0,0,0,0,0,0,0,0,1,0,0,0,4,7,0,39,39,32,0,0,0,0,0,5
Anthony Goncalves,STR,FRAN,M,18,1059,12,6,6,3,0,0,5,2,0,2,0,14,11,10,70,10,14,2,11,1,2,22,16,31,6,301,399,10,14,42,6,47,0,0,8,8,4,6,3,1,0,0,8,0,658,24,0,0,0,0,0,0,3,0,20,0,0,0,15,2,0,15,15,14,0,0,2,0,2,8
Rene Krhin,FCN,FRAN,M,16,1056,12,4,5,2,0,0,0,0,0,0,0,6,1,21,0,0,1,0,1,0,4,22,14,6,12,446,536,0,35,66,4,72,0,0,4,1,0,2,0,0,0,0,5,0,689,8,0,0,0,0,0,0,0,0,2,0,0,0,14,2,0,31,31,22,0,0,0,1,0,7
Florian Lejeune,NEW,EPL,D,12,1055,12,0,1,0,0,0,0,0,0,0,0,7,2,21,7,1,6,0,6,0,5,25,15,11,5,429,563,1,31,74,3,64,0,0,5,1,0,2,1,0,0,0,0,0,726,14,0,0,0,0,0,0,0,0,1,0,0,0,13,3,1,44,44,81,1,0,0,0,0,4
Nayef Aguerd,DIJ,FRAN,D,13,1051,12,1,1,4,0,1,3,0,0,0,0,10,4,14,3,2,2,0,2,0,12,17,11,19,8,448,574,2,41,59,5,71,0,0,8,4,3,2,0,0,0,0,4,0,764,9,0,0,0,0,0,0,0,0,0,0,0,0,17,2,1,54,54,50,0,0,0,0,2,6
Kenny Tete,OL,FRAN,D,13,1050,12,1,3,1,0,0,0,3,0,3,0,8,2,18,47,16,19,2,16,0,5,30,23,19,12,534,633,16,18,68,1,61,0,0,5,1,0,3,1,0,0,0,7,0,935,26,0,0,0,0,0,0,0,0,7,0,0,0,18,1,0,26,26,22,0,0,1,1,0,6
Sanjin Prcic,STR,FRAN,M,13,1046,12,1,1,1,0,0,2,1,0,0,1,15,4,18,45,14,19,1,7,11,8,20,15,11,4,616,704,4,11,75,12,47,0,1,2,0,0,13,4,2,0,0,7,0,887,6,0,0,0,0,6,1,25,25,6,1,0,0,20,1,0,6,6,96,1,0,0,0,0,15
Munir El Haddadi,SEV,LIGA,F,16,1044,12,4,6,2,0,0,5,1,0,1,0,34,11,6,21,1,11,1,10,0,0,17,10,17,24,236,318,1,18,37,11,69,0,0,23,10,5,11,1,0,0,0,15,0,542,49,0,0,0,0,1,0,3,2,6,0,0,0,17,2,0,8,8,4,0,0,9,6,5,21
Cristian Dell'Orco,EMP,SERI,D,12,1035,12,0,1,1,0,0,1,0,0,0,0,4,1,17,1,0,3,1,3,0,7,18,11,10,8,434,493,0,11,49,2,39,0,0,4,1,1,0,0,0,0,0,5,0,668,7,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,40,40,18,0,0,0,0,1,4
Gianluca Caprari,SMP,SERI,F,21,1034,12,9,12,1,0,0,6,2,1,2,0,30,14,4,41,12,14,1,7,5,0,15,9,20,25,337,411,2,1,55,17,58,0,0,17,8,4,13,6,2,0,0,30,0,672,48,0,0,0,0,8,4,27,24,10,4,2,1,15,0,0,0,0,12,1,0,5,0,1,30
Cristian Zapata,MIL,SERI,D,13,1026,12,1,1,4,0,0,0,0,0,0,0,3,1,8,2,0,4,1,4,0,15,23,16,8,8,586,637,0,30,47,2,63,0,0,3,1,0,0,0,0,0,0,2,0,782,10,0,0,0,0,0,0,0,0,2,0,0,0,9,3,0,56,56,21,0,0,0,0,0,3
Alireza Jahanbakhsh,BHA,EPL,F,19,1019,12,7,9,2,0,0,0,0,0,0,0,21,6,11,23,6,5,0,4,1,0,33,19,19,8,192,278,3,11,76,11,63,0,0,7,3,0,14,3,0,0,0,21,0,514,15,0,0,0,0,3,1,5,4,5,0,0,0,16,2,1,2,2,11,0,0,6,0,0,35
Diogo Dalot,MUN,EPL,D,16,1014,12,4,6,3,0,0,0,2,0,2,0,15,0,10,50,14,17,5,14,1,2,24,12,12,2,300,423,13,22,53,11,59,0,1,2,0,0,13,0,0,0,0,4,0,721,21,0,0,0,0,0,0,3,3,11,0,0,0,18,1,1,30,30,9,0,0,2,1,0,16
Kostas Stafylidis,AUG,BUND,D,13,1012,12,1,3,1,0,0,0,0,0,0,0,12,2,19,34,7,9,1,6,3,2,25,16,7,11,408,511,3,7,75,4,47,0,0,1,0,0,11,2,0,0,0,3,0,790,1,0,0,0,0,1,0,11,9,5,1,0,0,24,4,0,29,29,50,0,1,0,0,0,9
Akapo,HUE,LIGA,D,13,1012,12,1,2,2,0,0,0,0,0,0,0,7,1,22,7,0,3,0,3,0,2,28,15,16,13,265,348,0,21,54,8,68,0,0,1,1,0,6,0,0,0,0,3,0,602,15,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,33,33,15,0,1,0,0,0,14
Mathias Olivera,GET,LIGA,D,14,1010,12,2,5,4,1,1,0,1,0,1,0,6,3,10,18,5,7,1,6,0,2,24,17,15,23,185,315,5,43,66,10,99,0,0,4,2,0,2,1,0,0,0,13,0,595,25,0,0,0,0,0,0,0,0,6,0,0,0,10,2,0,18,18,7,1,0,1,1,0,23
Luca Fuentes Sangalli,RSO,LIGA,M,18,999,12,6,9,0,0,0,1,3,0,3,0,11,5,5,20,5,11,3,8,0,1,19,13,11,17,268,361,5,9,65,16,61,0,0,6,3,1,5,2,0,0,1,18,0,532,16,0,0,0,0,0,0,2,2,4,0,0,0,17,0,0,3,3,6,1,0,0,2,1,23
Per Skjelbred,HB,BUND,M,16,996,12,4,4,3,0,0,0,1,0,1,0,5,1,20,8,1,8,0,7,0,1,26,18,15,10,489,564,1,12,68,9,57,0,0,1,0,0,4,1,0,0,0,11,0,718,7,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,13,13,14,0,0,1,1,0,10
Hidde ter Avest,UDN,SERI,D,13,979,12,1,8,0,0,0,0,1,1,1,0,3,1,10,22,7,8,0,7,0,3,26,14,4,6,278,380,7,9,42,4,43,0,1,3,1,0,0,0,0,0,0,6,0,617,13,0,0,0,0,0,0,0,0,3,0,0,0,16,2,0,22,22,9,0,0,0,0,0,9
Florian Niederlechner,FBG,BUND,F,25,976,12,13,12,3,0,0,4,1,0,1,0,31,18,6,6,1,10,1,9,0,5,7,5,23,19,119,171,1,16,37,9,49,0,0,20,14,4,11,4,0,0,0,14,0,360,43,0,0,0,0,0,0,0,0,7,0,0,0,25,0,0,10,10,4,0,0,10,4,3,23
Cesc Fabregas,ASM,FRAN,M,13,969,12,1,4,2,0,0,1,0,0,0,0,10,5,9,30,9,18,0,10,8,3,13,10,6,17,607,717,0,7,67,3,40,1,0,6,4,1,4,1,0,0,0,7,0,875,13,0,0,0,0,4,1,30,23,2,1,0,0,16,2,0,3,3,42,0,0,0,1,1,4
Sergio Pellissier,CHV,SERI,F,19,954,12,7,7,1,0,0,4,1,0,1,0,27,11,2,8,1,12,4,11,0,1,4,3,10,24,138,185,1,26,19,6,59,0,0,23,10,3,4,1,1,0,0,17,0,344,73,2,1,0,1,0,0,0,0,6,0,0,0,14,2,0,6,6,5,0,0,14,8,3,9
Oumar Niasse,CC,EPL,F,13,940,12,1,10,0,0,0,0,0,0,0,0,17,6,2,4,0,5,1,5,0,0,12,3,8,17,108,167,0,38,33,20,84,0,0,11,5,0,6,1,0,0,0,38,0,410,41,0,0,0,0,0,0,0,0,17,0,0,0,13,1,0,7,7,3,0,0,9,4,0,36
Mario Balotelli,OM,FRAN,F,15,940,12,3,10,5,0,1,8,0,0,0,0,43,17,3,2,0,9,1,9,0,2,5,3,24,25,158,229,0,21,26,9,60,0,0,21,11,7,22,6,1,0,0,6,0,378,33,0,0,0,0,0,0,0,0,7,3,1,0,14,0,0,6,6,11,0,0,4,4,5,16
Antonio Barragan,BET,LIGA,D,14,936,12,2,5,4,0,0,0,0,0,0,0,2,0,5,41,9,9,0,9,0,4,14,8,21,9,450,523,9,11,37,3,36,1,1,1,0,0,1,0,0,0,0,4,0,753,15,0,0,0,0,0,0,0,0,11,0,0,0,16,2,0,24,24,14,0,1,0,0,0,9
Sebastian Rode,EF,BUND,M,12,931,12,0,8,4,0,0,0,0,0,0,0,4,2,19,27,12,18,1,9,9,0,31,19,16,10,431,517,2,17,71,11,68,0,0,2,2,0,2,0,0,0,0,5,0,704,16,0,0,0,0,6,1,21,14,2,0,0,0,8,3,0,13,13,28,1,0,0,1,0,14
Marek Hamsik,NAP,SERI,M,13,922,12,1,7,1,0,0,0,0,0,0,0,15,3,12,3,0,16,0,16,0,1,7,5,5,3,750,848,0,8,81,6,24,0,1,4,1,0,11,2,0,0,0,6,0,941,13,0,0,0,0,0,0,2,0,4,0,0,0,9,2,0,13,13,65,0,0,0,0,0,9
Fernando Marcal,OL,FRAN,D,12,883,12,0,5,2,0,0,0,0,1,0,0,5,1,30,9,2,3,0,3,0,3,25,16,9,9,663,756,2,35,72,1,69,0,0,1,1,0,4,0,0,0,0,4,0,968,5,0,0,0,0,0,0,0,0,2,1,0,0,9,3,0,31,31,53,1,0,0,0,0,6
Lucas Paqueta,MIL,SERI,M,13,850,12,1,9,5,0,1,1,1,0,1,0,13,6,4,7,1,9,1,8,0,0,18,9,17,23,280,363,1,17,48,16,73,0,2,6,3,1,7,3,0,0,0,30,0,547,16,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0,10,10,7,0,0,1,3,1,25
Simone Zaza,TOR,SERI,F,29,1424,11,18,4,8,0,1,4,3,0,3,0,56,28,4,5,0,16,0,12,1,1,20,9,46,27,185,275,0,55,50,2,104,0,0,45,25,4,11,3,0,0,0,28,0,532,90,0,0,0,0,0,0,0,0,12,3,1,0,17,1,0,9,9,7,1,0,15,8,2,4
Rachid Alioui,NO,FRAN,F,27,1239,11,16,2,1,0,0,5,0,0,0,0,52,20,8,19,4,20,1,20,0,1,15,5,11,11,259,356,4,43,40,7,75,0,0,24,15,4,28,5,1,0,0,13,0,557,44,0,0,0,0,0,0,0,0,11,4,1,0,21,1,0,10,10,7,0,0,5,6,4,12
Paco Alcacer,DOR,BUND,F,26,1201,11,15,8,0,0,0,18,0,0,0,0,52,28,6,3,0,15,2,15,0,0,3,1,5,7,212,283,0,12,26,6,28,0,0,37,20,13,15,8,5,0,0,13,0,424,73,1,1,0,0,0,0,0,0,14,6,4,3,21,1,0,7,7,3,3,0,9,8,13,8
Isco,RMD,LIGA,M,27,1186,11,16,9,3,0,0,3,2,1,2,0,25,7,6,42,8,26,4,20,4,1,29,14,20,34,822,928,4,7,68,33,102,0,0,16,7,3,9,0,0,0,0,30,0,1215,59,0,0,0,0,5,1,22,14,14,2,0,0,18,1,0,3,3,40,3,0,4,5,3,48
Karim Onisiwo,MAI,BUND,F,26,1145,11,15,5,2,0,0,7,3,0,3,0,39,17,9,22,6,21,6,18,0,3,23,15,22,33,144,230,6,45,38,15,114,0,0,34,13,7,5,4,0,0,0,19,0,509,85,0,0,0,0,0,0,0,0,10,0,0,0,24,1,0,9,9,1,0,0,3,5,4,38
Bastos,LAZ,SERI,D,18,1135,11,7,3,3,0,0,1,0,0,0,0,11,3,6,3,0,2,0,2,0,8,22,17,13,7,473,551,0,18,69,10,56,0,1,6,3,1,5,0,0,0,0,4,0,711,12,0,0,0,0,0,0,0,0,7,0,0,0,20,4,1,41,41,32,0,0,1,1,0,12
Bostjan Cesar,CHV,SERI,D,14,1075,11,3,0,3,0,0,1,0,0,0,0,5,2,14,0,0,1,0,1,0,8,16,10,17,5,338,402,0,31,43,1,53,0,2,5,2,1,0,0,0,0,0,1,0,533,7,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,59,59,27,0,0,2,0,0,1
Alessandro Murgia,SPL,SERI,M,15,1071,11,4,4,1,0,0,0,3,0,0,3,13,3,19,29,13,18,1,6,9,2,22,15,17,32,403,461,1,7,75,3,62,0,1,7,2,0,6,1,0,0,0,13,0,670,15,0,0,0,0,9,7,19,18,3,1,0,0,19,1,0,12,12,16,0,0,1,1,0,10
Gabriel,LIL,FRAN,D,14,1064,11,3,0,1,0,0,1,0,0,0,0,10,3,19,0,0,3,0,2,1,6,18,11,14,13,550,642,0,42,55,0,72,0,2,8,3,1,2,0,0,0,0,2,0,793,11,0,0,0,0,0,0,0,0,0,1,0,0,5,8,0,55,55,31,1,0,0,0,0,1
Ladislav Krejci,BGN,SERI,M/D,18,1063,11,7,2,2,0,0,0,3,0,3,0,9,4,7,41,13,17,6,10,4,2,16,12,13,10,400,477,10,7,51,3,36,0,0,5,3,0,4,1,0,0,0,7,0,731,20,0,0,0,0,0,0,10,6,8,1,1,0,22,2,0,11,11,12,0,0,3,0,0,7
Unai Nunez,ATH,LIGA,D,12,1063,11,1,0,4,0,0,0,0,0,0,0,12,3,28,1,0,3,1,3,0,12,15,11,16,2,468,536,0,43,50,2,62,0,2,11,3,0,1,0,0,0,0,1,0,693,15,0,0,0,0,0,0,0,0,1,0,0,0,15,3,0,57,57,45,0,0,0,2,0,2
Xherdan Shaqiri,LIV,EPL,M,24,1058,11,13,7,2,0,0,6,3,1,2,1,26,10,6,47,13,20,3,13,3,1,14,4,9,14,519,639,7,3,65,4,35,0,0,12,6,5,14,4,1,1,0,19,0,848,28,0,0,0,0,7,1,27,23,9,5,2,0,6,2,0,6,6,35,3,0,2,3,4,14
Arnaud Nordin,ETI,FRAN,M,25,1048,11,14,10,2,0,0,3,1,0,1,0,41,18,5,30,3,13,3,12,0,2,13,11,13,35,255,302,3,11,50,23,82,0,0,26,9,2,15,9,1,0,0,30,0,602,48,0,0,0,0,0,0,6,1,12,0,0,0,11,1,0,7,7,6,1,0,1,3,0,38
Mario Suarez,RV,LIGA,M,14,1026,11,3,3,5,0,0,2,0,0,0,0,18,4,14,3,1,10,1,10,0,3,37,23,21,26,458,578,1,30,92,16,107,1,1,12,4,2,6,0,0,0,0,16,0,789,13,0,0,0,0,0,0,0,0,1,0,0,0,24,2,0,17,17,32,0,0,2,0,1,22
Junior Stanislas,BOU,EPL,M,23,1025,11,12,8,1,0,0,2,3,1,2,1,34,10,2,37,8,15,5,9,3,1,12,6,6,10,384,496,2,10,52,12,44,0,0,14,6,2,20,4,0,0,0,10,0,714,39,1,1,0,0,3,1,26,18,15,10,3,0,25,0,0,15,15,12,2,0,3,0,2,26
Jean-Victor Makengo,NIC,FRAN,M,25,1024,11,14,9,3,0,0,1,0,0,0,0,13,5,9,5,1,13,1,13,0,1,10,8,12,13,356,413,1,6,52,26,54,0,0,9,4,1,4,1,0,0,0,33,0,600,21,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,3,3,10,0,0,0,1,0,33
Alexander Hack,MAI,BUND,D,14,1019,11,3,2,1,0,0,1,1,0,0,1,11,2,42,2,0,2,2,1,0,16,28,12,13,8,418,553,0,44,80,8,88,1,1,9,2,1,2,0,0,0,0,0,0,763,11,0,0,0,0,0,0,0,0,0,0,0,0,26,1,1,58,58,52,0,0,0,1,1,10
Rafael,OL,FRAN,D,18,1018,11,7,1,4,0,1,0,1,0,1,0,2,1,15,47,8,11,1,10,0,2,31,20,22,19,491,588,8,18,72,11,78,0,2,1,0,0,1,1,0,0,0,15,1,930,9,0,0,0,0,0,0,0,0,9,0,0,0,13,3,0,23,23,11,1,0,2,0,0,20
Fabian Johnson,BM,BUND,M/D,18,1009,11,7,5,1,0,0,1,0,0,0,0,3,2,10,8,1,4,1,4,0,3,13,5,4,15,404,504,1,10,54,1,38,0,0,2,2,1,1,0,0,0,1,8,0,667,17,0,0,0,0,0,0,0,0,2,0,0,0,16,1,0,13,13,10,0,0,3,1,1,5
Harvey Barnes,LEI,EPL,M,16,1009,11,5,8,0,0,0,1,2,0,1,1,40,10,3,23,3,17,3,15,0,1,10,6,7,7,240,311,3,7,41,30,54,0,0,29,9,1,11,1,0,1,0,15,0,528,83,0,0,0,0,0,0,0,0,19,0,0,0,16,0,0,5,5,2,0,0,2,3,1,49
Layvin Kurzawa,PSG,FRAN,D,19,1009,11,8,8,4,0,0,1,2,0,2,0,6,2,10,24,4,12,5,10,0,2,20,12,28,6,399,473,4,28,61,11,64,0,0,6,2,1,0,0,0,0,0,9,0,713,36,0,0,0,0,0,0,1,0,9,0,0,0,13,1,0,15,15,4,0,0,5,1,1,21
Julian Korb,HAN,BUND,D,12,1007,11,1,3,0,0,0,0,0,0,0,0,2,0,23,28,6,10,1,8,1,4,26,17,15,4,283,398,6,6,52,4,40,1,0,0,0,0,2,0,0,0,0,3,0,704,7,0,0,0,0,0,0,0,0,2,0,0,0,27,1,0,31,31,16,0,0,1,0,0,11
